[2022-09-02T03:52:44.713-0800][gc,cpu        ] GC(264) User=0.13s Sys=0.05s Real=0.10s
[2022-09-02T09:10:39.085-0800][gc,cpu        ] GC(285) User=0.01s Sys=0.04s Real=0.05s
[2022-09-02T09:22:42.277-0800][gc,start      ] GC(286) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T09:22:42.278-0800][gc,task       ] GC(286) Using 8 workers of 8 for evacuation
[2022-09-02T09:22:42.343-0800][gc,phases     ] GC(286)   Pre Evacuate Collection Set: 1.0ms
[2022-09-02T09:22:42.343-0800][gc,phases     ] GC(286)   Evacuate Collection Set: 46.7ms
[2022-09-02T09:22:42.343-0800][gc,phases     ] GC(286)   Post Evacuate Collection Set: 7.6ms
[2022-09-02T09:22:42.343-0800][gc,phases     ] GC(286)   Other: 10.9ms
[2022-09-02T09:22:42.343-0800][gc,heap       ] GC(286) Eden regions: 254->0(255)
[2022-09-02T09:22:42.343-0800][gc,heap       ] GC(286) Survivor regions: 2->1(32)
[2022-09-02T09:22:42.343-0800][gc,heap       ] GC(286) Old regions: 41->41
[2022-09-02T09:22:42.343-0800][gc,heap       ] GC(286) Humongous regions: 30->30
[2022-09-02T09:22:42.343-0800][gc,metaspace  ] GC(286) Metaspace: 80582K->80582K(1122304K)
[2022-09-02T09:22:42.343-0800][gc            ] GC(286) Pause Young (Normal) (G1 Evacuation Pause) 325M->71M(512M) 66.226ms
[2022-09-02T09:22:42.343-0800][gc,cpu        ] GC(286) User=0.10s Sys=0.04s Real=0.07s
[2022-09-02T09:34:47.307-0800][gc,start      ] GC(287) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T09:34:47.310-0800][gc,task       ] GC(287) Using 8 workers of 8 for evacuation
[2022-09-02T09:34:47.357-0800][gc,phases     ] GC(287)   Pre Evacuate Collection Set: 3.0ms
[2022-09-02T09:34:47.357-0800][gc,phases     ] GC(287)   Evacuate Collection Set: 28.0ms
[2022-09-02T09:34:47.357-0800][gc,phases     ] GC(287)   Post Evacuate Collection Set: 11.1ms
[2022-09-02T09:34:47.357-0800][gc,phases     ] GC(287)   Other: 8.8ms
[2022-09-02T09:34:47.357-0800][gc,heap       ] GC(287) Eden regions: 255->0(255)
[2022-09-02T09:34:47.357-0800][gc,heap       ] GC(287) Survivor regions: 1->1(32)
[2022-09-02T09:34:47.357-0800][gc,heap       ] GC(287) Old regions: 41->41
[2022-09-02T09:34:47.357-0800][gc,heap       ] GC(287) Humongous regions: 30->30
[2022-09-02T09:34:47.357-0800][gc,metaspace  ] GC(287) Metaspace: 80582K->80582K(1122304K)
[2022-09-02T09:34:47.357-0800][gc            ] GC(287) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 50.015ms
[2022-09-02T09:34:47.357-0800][gc,cpu        ] GC(287) User=0.03s Sys=0.05s Real=0.05s
[2022-09-02T09:46:54.347-0800][gc,start      ] GC(288) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T09:46:54.349-0800][gc,task       ] GC(288) Using 8 workers of 8 for evacuation
[2022-09-02T09:46:54.386-0800][gc,phases     ] GC(288)   Pre Evacuate Collection Set: 1.0ms
[2022-09-02T09:46:54.386-0800][gc,phases     ] GC(288)   Evacuate Collection Set: 21.0ms
[2022-09-02T09:46:54.386-0800][gc,phases     ] GC(288)   Post Evacuate Collection Set: 9.0ms
[2022-09-02T09:46:54.386-0800][gc,phases     ] GC(288)   Other: 7.5ms
[2022-09-02T09:46:54.386-0800][gc,heap       ] GC(288) Eden regions: 255->0(255)
[2022-09-02T09:46:54.386-0800][gc,heap       ] GC(288) Survivor regions: 1->1(32)
[2022-09-02T09:46:54.386-0800][gc,heap       ] GC(288) Old regions: 41->41
[2022-09-02T09:46:54.386-0800][gc,heap       ] GC(288) Humongous regions: 30->30
[2022-09-02T09:46:54.386-0800][gc,metaspace  ] GC(288) Metaspace: 80582K->80582K(1122304K)
[2022-09-02T09:46:54.386-0800][gc            ] GC(288) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 38.549ms
[2022-09-02T09:46:54.387-0800][gc,cpu        ] GC(288) User=0.05s Sys=0.04s Real=0.04s
[2022-09-02T09:59:01.726-0800][gc,start      ] GC(289) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T09:59:01.727-0800][gc,task       ] GC(289) Using 8 workers of 8 for evacuation
[2022-09-02T09:59:01.760-0800][gc,phases     ] GC(289)   Pre Evacuate Collection Set: 1.5ms
[2022-09-02T09:59:01.760-0800][gc,phases     ] GC(289)   Evacuate Collection Set: 17.3ms
[2022-09-02T09:59:01.760-0800][gc,phases     ] GC(289)   Post Evacuate Collection Set: 8.1ms
[2022-09-02T09:59:01.760-0800][gc,phases     ] GC(289)   Other: 7.4ms
[2022-09-02T09:59:01.760-0800][gc,heap       ] GC(289) Eden regions: 255->0(255)
[2022-09-02T09:59:01.760-0800][gc,heap       ] GC(289) Survivor regions: 1->1(32)
[2022-09-02T09:59:01.760-0800][gc,heap       ] GC(289) Old regions: 41->41
[2022-09-02T09:59:01.760-0800][gc,heap       ] GC(289) Humongous regions: 30->30
[2022-09-02T09:59:01.760-0800][gc,metaspace  ] GC(289) Metaspace: 80582K->80582K(1122304K)
[2022-09-02T09:59:01.760-0800][gc            ] GC(289) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 34.442ms
[2022-09-02T09:59:01.761-0800][gc,cpu        ] GC(289) User=0.01s Sys=0.04s Real=0.04s
[2022-09-02T10:26:03.338-0800][gc,start      ] GC(290) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T10:26:03.339-0800][gc,task       ] GC(290) Using 8 workers of 8 for evacuation
[2022-09-02T10:26:03.420-0800][gc,phases     ] GC(290)   Pre Evacuate Collection Set: 1.3ms
[2022-09-02T10:26:03.420-0800][gc,phases     ] GC(290)   Evacuate Collection Set: 23.4ms
[2022-09-02T10:26:03.420-0800][gc,phases     ] GC(290)   Post Evacuate Collection Set: 52.6ms
[2022-09-02T10:26:03.420-0800][gc,phases     ] GC(290)   Other: 6.9ms
[2022-09-02T10:26:03.420-0800][gc,heap       ] GC(290) Eden regions: 255->0(255)
[2022-09-02T10:26:03.420-0800][gc,heap       ] GC(290) Survivor regions: 1->1(32)
[2022-09-02T10:26:03.420-0800][gc,heap       ] GC(290) Old regions: 41->41
[2022-09-02T10:26:03.420-0800][gc,heap       ] GC(290) Humongous regions: 30->30
[2022-09-02T10:26:03.420-0800][gc,metaspace  ] GC(290) Metaspace: 80605K->80605K(1122304K)
[2022-09-02T10:26:03.420-0800][gc            ] GC(290) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 82.352ms
[2022-09-02T10:26:03.420-0800][gc,cpu        ] GC(290) User=0.01s Sys=0.02s Real=0.09s
[2022-09-02T10:38:00.566-0800][gc,start      ] GC(291) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T10:38:00.568-0800][gc,task       ] GC(291) Using 8 workers of 8 for evacuation
[2022-09-02T10:38:00.612-0800][gc,phases     ] GC(291)   Pre Evacuate Collection Set: 8.0ms
[2022-09-02T10:38:00.612-0800][gc,phases     ] GC(291)   Evacuate Collection Set: 24.7ms
[2022-09-02T10:38:00.612-0800][gc,phases     ] GC(291)   Post Evacuate Collection Set: 7.9ms
[2022-09-02T10:38:00.612-0800][gc,phases     ] GC(291)   Other: 4.8ms
[2022-09-02T10:38:00.612-0800][gc,heap       ] GC(291) Eden regions: 255->0(255)
[2022-09-02T10:38:00.612-0800][gc,heap       ] GC(291) Survivor regions: 1->1(32)
[2022-09-02T10:38:00.612-0800][gc,heap       ] GC(291) Old regions: 41->41
[2022-09-02T10:38:00.612-0800][gc,heap       ] GC(291) Humongous regions: 30->30
[2022-09-02T10:38:00.612-0800][gc,metaspace  ] GC(291) Metaspace: 80611K->80611K(1122304K)
[2022-09-02T10:38:00.612-0800][gc            ] GC(291) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 45.520ms
[2022-09-02T10:38:00.612-0800][gc,cpu        ] GC(291) User=0.02s Sys=0.03s Real=0.05s
[2022-09-02T10:50:01.568-0800][gc,start      ] GC(292) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T10:50:01.569-0800][gc,task       ] GC(292) Using 8 workers of 8 for evacuation
[2022-09-02T10:50:01.660-0800][gc,phases     ] GC(292)   Pre Evacuate Collection Set: 5.0ms
[2022-09-02T10:50:01.660-0800][gc,phases     ] GC(292)   Evacuate Collection Set: 43.0ms
[2022-09-02T10:50:01.660-0800][gc,phases     ] GC(292)   Post Evacuate Collection Set: 37.0ms
[2022-09-02T10:50:01.660-0800][gc,phases     ] GC(292)   Other: 7.6ms
[2022-09-02T10:50:01.660-0800][gc,heap       ] GC(292) Eden regions: 255->0(255)
[2022-09-02T10:50:01.660-0800][gc,heap       ] GC(292) Survivor regions: 1->1(32)
[2022-09-02T10:50:01.660-0800][gc,heap       ] GC(292) Old regions: 41->41
[2022-09-02T10:50:01.660-0800][gc,heap       ] GC(292) Humongous regions: 30->30
[2022-09-02T10:50:01.660-0800][gc,metaspace  ] GC(292) Metaspace: 80616K->80616K(1122304K)
[2022-09-02T10:50:01.660-0800][gc            ] GC(292) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 92.683ms
[2022-09-02T10:50:01.660-0800][gc,cpu        ] GC(292) User=0.01s Sys=0.05s Real=0.10s
[2022-09-02T11:01:58.418-0800][gc,start      ] GC(293) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T11:01:58.419-0800][gc,task       ] GC(293) Using 8 workers of 8 for evacuation
[2022-09-02T11:01:58.506-0800][gc,phases     ] GC(293)   Pre Evacuate Collection Set: 21.4ms
[2022-09-02T11:01:58.506-0800][gc,phases     ] GC(293)   Evacuate Collection Set: 22.4ms
[2022-09-02T11:01:58.506-0800][gc,phases     ] GC(293)   Post Evacuate Collection Set: 30.0ms
[2022-09-02T11:01:58.506-0800][gc,phases     ] GC(293)   Other: 15.4ms
[2022-09-02T11:01:58.506-0800][gc,heap       ] GC(293) Eden regions: 255->0(255)
[2022-09-02T11:01:58.507-0800][gc,heap       ] GC(293) Survivor regions: 1->1(32)
[2022-09-02T11:01:58.507-0800][gc,heap       ] GC(293) Old regions: 41->41
[2022-09-02T11:01:58.507-0800][gc,heap       ] GC(293) Humongous regions: 30->30
[2022-09-02T11:01:58.507-0800][gc,metaspace  ] GC(293) Metaspace: 80616K->80616K(1122304K)
[2022-09-02T11:01:58.507-0800][gc            ] GC(293) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 88.893ms
[2022-09-02T11:01:58.507-0800][gc,cpu        ] GC(293) User=0.01s Sys=0.05s Real=0.09s
[2022-09-02T11:15:17.086-0800][gc,start      ] GC(294) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T11:15:17.089-0800][gc,task       ] GC(294) Using 8 workers of 8 for evacuation
[2022-09-02T11:15:17.159-0800][gc,phases     ] GC(294)   Pre Evacuate Collection Set: 3.5ms
[2022-09-02T11:15:17.159-0800][gc,phases     ] GC(294)   Evacuate Collection Set: 36.3ms
[2022-09-02T11:15:17.159-0800][gc,phases     ] GC(294)   Post Evacuate Collection Set: 25.8ms
[2022-09-02T11:15:17.159-0800][gc,phases     ] GC(294)   Other: 7.6ms
[2022-09-02T11:15:17.159-0800][gc,heap       ] GC(294) Eden regions: 255->0(255)
[2022-09-02T11:15:17.159-0800][gc,heap       ] GC(294) Survivor regions: 1->1(32)
[2022-09-02T11:15:17.159-0800][gc,heap       ] GC(294) Old regions: 41->41
[2022-09-02T11:15:17.159-0800][gc,heap       ] GC(294) Humongous regions: 30->30
[2022-09-02T11:15:17.159-0800][gc,metaspace  ] GC(294) Metaspace: 80617K->80617K(1122304K)
[2022-09-02T11:15:17.159-0800][gc            ] GC(294) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 73.447ms
[2022-09-02T11:15:17.160-0800][gc,cpu        ] GC(294) User=0.02s Sys=0.05s Real=0.08s
[2022-09-02T11:27:20.774-0800][gc,start      ] GC(295) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T11:27:20.775-0800][gc,task       ] GC(295) Using 8 workers of 8 for evacuation
[2022-09-02T11:27:20.805-0800][gc,phases     ] GC(295)   Pre Evacuate Collection Set: 1.2ms
[2022-09-02T11:27:20.805-0800][gc,phases     ] GC(295)   Evacuate Collection Set: 17.4ms
[2022-09-02T11:27:20.805-0800][gc,phases     ] GC(295)   Post Evacuate Collection Set: 10.3ms
[2022-09-02T11:27:20.805-0800][gc,phases     ] GC(295)   Other: 2.2ms
[2022-09-02T11:27:20.805-0800][gc,heap       ] GC(295) Eden regions: 255->0(255)
[2022-09-02T11:27:20.805-0800][gc,heap       ] GC(295) Survivor regions: 1->1(32)
[2022-09-02T11:27:20.805-0800][gc,heap       ] GC(295) Old regions: 41->41
[2022-09-02T11:27:20.805-0800][gc,heap       ] GC(295) Humongous regions: 30->30
[2022-09-02T11:27:20.805-0800][gc,metaspace  ] GC(295) Metaspace: 80617K->80617K(1122304K)
[2022-09-02T11:27:20.805-0800][gc            ] GC(295) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 31.211ms
[2022-09-02T11:27:20.805-0800][gc,cpu        ] GC(295) User=0.01s Sys=0.02s Real=0.03s
[2022-09-02T11:39:23.690-0800][gc,start      ] GC(296) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T11:39:23.692-0800][gc,task       ] GC(296) Using 8 workers of 8 for evacuation
[2022-09-02T11:39:23.732-0800][gc,phases     ] GC(296)   Pre Evacuate Collection Set: 2.1ms
[2022-09-02T11:39:23.732-0800][gc,phases     ] GC(296)   Evacuate Collection Set: 25.5ms
[2022-09-02T11:39:23.732-0800][gc,phases     ] GC(296)   Post Evacuate Collection Set: 8.1ms
[2022-09-02T11:39:23.732-0800][gc,phases     ] GC(296)   Other: 5.8ms
[2022-09-02T11:39:23.732-0800][gc,heap       ] GC(296) Eden regions: 255->0(255)
[2022-09-02T11:39:23.732-0800][gc,heap       ] GC(296) Survivor regions: 1->1(32)
[2022-09-02T11:39:23.732-0800][gc,heap       ] GC(296) Old regions: 41->41
[2022-09-02T11:39:23.732-0800][gc,heap       ] GC(296) Humongous regions: 30->30
[2022-09-02T11:39:23.732-0800][gc,metaspace  ] GC(296) Metaspace: 80618K->80618K(1122304K)
[2022-09-02T11:39:23.732-0800][gc            ] GC(296) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 41.528ms
[2022-09-02T11:39:23.732-0800][gc,cpu        ] GC(296) User=0.04s Sys=0.04s Real=0.04s
[2022-09-02T12:02:14.881-0800][gc,start      ] GC(297) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T12:02:14.882-0800][gc,task       ] GC(297) Using 8 workers of 8 for evacuation
[2022-09-02T12:02:14.918-0800][gc,phases     ] GC(297)   Pre Evacuate Collection Set: 1.3ms
[2022-09-02T12:02:14.918-0800][gc,phases     ] GC(297)   Evacuate Collection Set: 24.7ms
[2022-09-02T12:02:14.918-0800][gc,phases     ] GC(297)   Post Evacuate Collection Set: 7.6ms
[2022-09-02T12:02:14.918-0800][gc,phases     ] GC(297)   Other: 3.9ms
[2022-09-02T12:02:14.918-0800][gc,heap       ] GC(297) Eden regions: 255->0(255)
[2022-09-02T12:02:14.918-0800][gc,heap       ] GC(297) Survivor regions: 1->1(32)
[2022-09-02T12:02:14.918-0800][gc,heap       ] GC(297) Old regions: 41->41
[2022-09-02T12:02:14.918-0800][gc,heap       ] GC(297) Humongous regions: 30->30
[2022-09-02T12:02:14.918-0800][gc,metaspace  ] GC(297) Metaspace: 80618K->80618K(1122304K)
[2022-09-02T12:02:14.918-0800][gc            ] GC(297) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 37.226ms
[2022-09-02T12:02:14.918-0800][gc,cpu        ] GC(297) User=0.06s Sys=0.04s Real=0.03s
[2022-09-02T12:14:19.787-0800][gc,start      ] GC(298) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T12:14:19.789-0800][gc,task       ] GC(298) Using 8 workers of 8 for evacuation
[2022-09-02T12:14:19.826-0800][gc,phases     ] GC(298)   Pre Evacuate Collection Set: 3.2ms
[2022-09-02T12:14:19.826-0800][gc,phases     ] GC(298)   Evacuate Collection Set: 25.5ms
[2022-09-02T12:14:19.826-0800][gc,phases     ] GC(298)   Post Evacuate Collection Set: 4.7ms
[2022-09-02T12:14:19.826-0800][gc,phases     ] GC(298)   Other: 6.1ms
[2022-09-02T12:14:19.826-0800][gc,heap       ] GC(298) Eden regions: 255->0(255)
[2022-09-02T12:14:19.826-0800][gc,heap       ] GC(298) Survivor regions: 1->1(32)
[2022-09-02T12:14:19.826-0800][gc,heap       ] GC(298) Old regions: 41->41
[2022-09-02T12:14:19.826-0800][gc,heap       ] GC(298) Humongous regions: 30->30
[2022-09-02T12:14:19.826-0800][gc,metaspace  ] GC(298) Metaspace: 80619K->80619K(1122304K)
[2022-09-02T12:14:19.826-0800][gc            ] GC(298) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 39.540ms
[2022-09-02T12:14:19.827-0800][gc,cpu        ] GC(298) User=0.02s Sys=0.03s Real=0.04s
[2022-09-02T12:26:23.735-0800][gc,start      ] GC(299) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T12:26:23.737-0800][gc,task       ] GC(299) Using 8 workers of 8 for evacuation
[2022-09-02T12:26:23.760-0800][gc,phases     ] GC(299)   Pre Evacuate Collection Set: 0.7ms
[2022-09-02T12:26:23.760-0800][gc,phases     ] GC(299)   Evacuate Collection Set: 17.3ms
[2022-09-02T12:26:23.760-0800][gc,phases     ] GC(299)   Post Evacuate Collection Set: 1.9ms
[2022-09-02T12:26:23.761-0800][gc,phases     ] GC(299)   Other: 5.4ms
[2022-09-02T12:26:23.761-0800][gc,heap       ] GC(299) Eden regions: 255->0(255)
[2022-09-02T12:26:23.761-0800][gc,heap       ] GC(299) Survivor regions: 1->1(32)
[2022-09-02T12:26:23.761-0800][gc,heap       ] GC(299) Old regions: 41->41
[2022-09-02T12:26:23.761-0800][gc,heap       ] GC(299) Humongous regions: 30->30
[2022-09-02T12:26:23.761-0800][gc,metaspace  ] GC(299) Metaspace: 80619K->80619K(1122304K)
[2022-09-02T12:26:23.761-0800][gc            ] GC(299) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 25.330ms
[2022-09-02T12:26:23.761-0800][gc,cpu        ] GC(299) User=0.04s Sys=0.03s Real=0.03s
[2022-09-02T12:38:25.950-0800][gc,start      ] GC(300) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T12:38:25.953-0800][gc,task       ] GC(300) Using 8 workers of 8 for evacuation
[2022-09-02T12:38:26.006-0800][gc,phases     ] GC(300)   Pre Evacuate Collection Set: 2.7ms
[2022-09-02T12:38:26.006-0800][gc,phases     ] GC(300)   Evacuate Collection Set: 30.9ms
[2022-09-02T12:38:26.006-0800][gc,phases     ] GC(300)   Post Evacuate Collection Set: 13.8ms
[2022-09-02T12:38:26.006-0800][gc,phases     ] GC(300)   Other: 9.2ms
[2022-09-02T12:38:26.006-0800][gc,heap       ] GC(300) Eden regions: 255->0(255)
[2022-09-02T12:38:26.006-0800][gc,heap       ] GC(300) Survivor regions: 1->1(32)
[2022-09-02T12:38:26.006-0800][gc,heap       ] GC(300) Old regions: 41->41
[2022-09-02T12:38:26.006-0800][gc,heap       ] GC(300) Humongous regions: 30->30
[2022-09-02T12:38:26.006-0800][gc,metaspace  ] GC(300) Metaspace: 80619K->80619K(1122304K)
[2022-09-02T12:38:26.006-0800][gc            ] GC(300) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 56.478ms
[2022-09-02T12:38:26.007-0800][gc,cpu        ] GC(300) User=0.02s Sys=0.05s Real=0.05s
[2022-09-02T14:30:15.262-0800][gc,start      ] GC(301) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T14:30:15.275-0800][gc,task       ] GC(301) Using 8 workers of 8 for evacuation
[2022-09-02T14:30:15.366-0800][gc,phases     ] GC(301)   Pre Evacuate Collection Set: 8.6ms
[2022-09-02T14:30:15.366-0800][gc,phases     ] GC(301)   Evacuate Collection Set: 17.0ms
[2022-09-02T14:30:15.366-0800][gc,phases     ] GC(301)   Post Evacuate Collection Set: 29.5ms
[2022-09-02T14:30:15.366-0800][gc,phases     ] GC(301)   Other: 48.7ms
[2022-09-02T14:30:15.366-0800][gc,heap       ] GC(301) Eden regions: 255->0(255)
[2022-09-02T14:30:15.366-0800][gc,heap       ] GC(301) Survivor regions: 1->1(32)
[2022-09-02T14:30:15.366-0800][gc,heap       ] GC(301) Old regions: 41->41
[2022-09-02T14:30:15.366-0800][gc,heap       ] GC(301) Humongous regions: 30->30
[2022-09-02T14:30:15.366-0800][gc,metaspace  ] GC(301) Metaspace: 80621K->80621K(1122304K)
[2022-09-02T14:30:15.366-0800][gc            ] GC(301) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 103.966ms
[2022-09-02T14:30:15.366-0800][gc,cpu        ] GC(301) User=0.01s Sys=0.03s Real=0.10s
[2022-09-02T14:42:15.396-0800][gc,start      ] GC(302) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T14:42:15.398-0800][gc,task       ] GC(302) Using 8 workers of 8 for evacuation
[2022-09-02T14:42:15.430-0800][gc,phases     ] GC(302)   Pre Evacuate Collection Set: 1.7ms
[2022-09-02T14:42:15.430-0800][gc,phases     ] GC(302)   Evacuate Collection Set: 13.6ms
[2022-09-02T14:42:15.430-0800][gc,phases     ] GC(302)   Post Evacuate Collection Set: 9.1ms
[2022-09-02T14:42:15.430-0800][gc,phases     ] GC(302)   Other: 9.4ms
[2022-09-02T14:42:15.430-0800][gc,heap       ] GC(302) Eden regions: 255->0(255)
[2022-09-02T14:42:15.430-0800][gc,heap       ] GC(302) Survivor regions: 1->1(32)
[2022-09-02T14:42:15.430-0800][gc,heap       ] GC(302) Old regions: 41->41
[2022-09-02T14:42:15.430-0800][gc,heap       ] GC(302) Humongous regions: 30->30
[2022-09-02T14:42:15.430-0800][gc,metaspace  ] GC(302) Metaspace: 80624K->80624K(1122304K)
[2022-09-02T14:42:15.430-0800][gc            ] GC(302) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 34.027ms
[2022-09-02T14:42:15.430-0800][gc,cpu        ] GC(302) User=0.02s Sys=0.03s Real=0.04s
[2022-09-02T14:54:14.287-0800][gc,start      ] GC(303) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T14:54:14.287-0800][gc,task       ] GC(303) Using 8 workers of 8 for evacuation
[2022-09-02T14:54:14.321-0800][gc,phases     ] GC(303)   Pre Evacuate Collection Set: 0.5ms
[2022-09-02T14:54:14.321-0800][gc,phases     ] GC(303)   Evacuate Collection Set: 24.8ms
[2022-09-02T14:54:14.321-0800][gc,phases     ] GC(303)   Post Evacuate Collection Set: 5.5ms
[2022-09-02T14:54:14.322-0800][gc,phases     ] GC(303)   Other: 4.1ms
[2022-09-02T14:54:14.322-0800][gc,heap       ] GC(303) Eden regions: 255->0(255)
[2022-09-02T14:54:14.322-0800][gc,heap       ] GC(303) Survivor regions: 1->1(32)
[2022-09-02T14:54:14.322-0800][gc,heap       ] GC(303) Old regions: 41->41
[2022-09-02T14:54:14.322-0800][gc,heap       ] GC(303) Humongous regions: 30->30
[2022-09-02T14:54:14.322-0800][gc,metaspace  ] GC(303) Metaspace: 80624K->80624K(1122304K)
[2022-09-02T14:54:14.322-0800][gc            ] GC(303) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 34.970ms
[2022-09-02T14:54:14.322-0800][gc,cpu        ] GC(303) User=0.11s Sys=0.05s Real=0.04s
[2022-09-02T15:06:16.447-0800][gc,start      ] GC(304) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T15:06:16.450-0800][gc,task       ] GC(304) Using 8 workers of 8 for evacuation
[2022-09-02T15:06:16.472-0800][gc,phases     ] GC(304)   Pre Evacuate Collection Set: 1.4ms
[2022-09-02T15:06:16.472-0800][gc,phases     ] GC(304)   Evacuate Collection Set: 14.5ms
[2022-09-02T15:06:16.472-0800][gc,phases     ] GC(304)   Post Evacuate Collection Set: 3.0ms
[2022-09-02T15:06:16.472-0800][gc,phases     ] GC(304)   Other: 6.3ms
[2022-09-02T15:06:16.472-0800][gc,heap       ] GC(304) Eden regions: 255->0(255)
[2022-09-02T15:06:16.472-0800][gc,heap       ] GC(304) Survivor regions: 1->1(32)
[2022-09-02T15:06:16.472-0800][gc,heap       ] GC(304) Old regions: 41->41
[2022-09-02T15:06:16.472-0800][gc,heap       ] GC(304) Humongous regions: 30->30
[2022-09-02T15:06:16.472-0800][gc,metaspace  ] GC(304) Metaspace: 80624K->80624K(1122304K)
[2022-09-02T15:06:16.473-0800][gc            ] GC(304) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 25.711ms
[2022-09-02T15:06:16.473-0800][gc,cpu        ] GC(304) User=0.03s Sys=0.03s Real=0.03s
[2022-09-02T15:18:19.579-0800][gc,start      ] GC(305) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T15:18:19.581-0800][gc,task       ] GC(305) Using 8 workers of 8 for evacuation
[2022-09-02T15:18:19.620-0800][gc,phases     ] GC(305)   Pre Evacuate Collection Set: 3.0ms
[2022-09-02T15:18:19.620-0800][gc,phases     ] GC(305)   Evacuate Collection Set: 13.7ms
[2022-09-02T15:18:19.621-0800][gc,phases     ] GC(305)   Post Evacuate Collection Set: 2.7ms
[2022-09-02T15:18:19.621-0800][gc,phases     ] GC(305)   Other: 22.1ms
[2022-09-02T15:18:19.621-0800][gc,heap       ] GC(305) Eden regions: 255->0(255)
[2022-09-02T15:18:19.621-0800][gc,heap       ] GC(305) Survivor regions: 1->1(32)
[2022-09-02T15:18:19.621-0800][gc,heap       ] GC(305) Old regions: 41->41
[2022-09-02T15:18:19.621-0800][gc,heap       ] GC(305) Humongous regions: 30->30
[2022-09-02T15:18:19.621-0800][gc,metaspace  ] GC(305) Metaspace: 80624K->80624K(1122304K)
[2022-09-02T15:18:19.621-0800][gc            ] GC(305) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 41.882ms
[2022-09-02T15:18:19.621-0800][gc,cpu        ] GC(305) User=0.02s Sys=0.03s Real=0.05s
[2022-09-02T16:38:51.439-0800][gc,start      ] GC(306) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T16:38:51.442-0800][gc,task       ] GC(306) Using 8 workers of 8 for evacuation
[2022-09-02T16:38:51.471-0800][gc,phases     ] GC(306)   Pre Evacuate Collection Set: 2.4ms
[2022-09-02T16:38:51.471-0800][gc,phases     ] GC(306)   Evacuate Collection Set: 13.6ms
[2022-09-02T16:38:51.471-0800][gc,phases     ] GC(306)   Post Evacuate Collection Set: 5.4ms
[2022-09-02T16:38:51.472-0800][gc,phases     ] GC(306)   Other: 11.5ms
[2022-09-02T16:38:51.472-0800][gc,heap       ] GC(306) Eden regions: 255->0(255)
[2022-09-02T16:38:51.472-0800][gc,heap       ] GC(306) Survivor regions: 1->1(32)
[2022-09-02T16:38:51.472-0800][gc,heap       ] GC(306) Old regions: 41->41
[2022-09-02T16:38:51.472-0800][gc,heap       ] GC(306) Humongous regions: 30->30
[2022-09-02T16:38:51.472-0800][gc,metaspace  ] GC(306) Metaspace: 80719K->80719K(1122304K)
[2022-09-02T16:38:51.472-0800][gc            ] GC(306) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 33.104ms
